代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌幅,成交额(百万),成交量(股)
SPX.GI,标普500,1993-06-29,451.89,451.9,449.67,450.69,-0.0026,0,207987400
SPX.GI,标普500,1993-06-30,450.69,451.47,450.15,450.53,-0.0004,0,179033800
SPX.GI,标普500,1993-07-01,450.54,451.15,448.71,449.02,-0.0034,0,183513800
SPX.GI,标普500,1993-07-02,449.02,449.02,445.2,445.84,-0.0071,0,135181400
SPX.GI,标普500,1993-07-06,445.86,446.87,441.42,441.43,-0.0099,0,159569700
SPX.GI,标普500,1993-07-07,441.4,443.63,441.4,442.83,0.0032,0,166943300
SPX.GI,标普500,1993-07-08,442.84,448.64,442.84,448.64,0.0131,0,183536400
SPX.GI,标普500,1993-07-09,448.64,448.94,446.74,448.13,-0.0011,0,157857500
SPX.GI,标普500,1993-07-12,448.18,449.11,447.71,448.98,0.0019,0,139874400
SPX.GI,标普500,1993-07-13,449,450.7,448.07,448.09,-0.002,0,173225100
SPX.GI,标普500,1993-07-14,448.08,451.12,448.08,450.08,0.0044,0,192729700
SPX.GI,标普500,1993-07-15,450.09,450.12,447.26,449.22,-0.0019,0,178508100
SPX.GI,标普500,1993-07-16,449.07,449.08,445.66,445.75,-0.0077,0,205473400
SPX.GI,标普500,1993-07-19,445.75,446.78,444.83,446.03,0.0006,0,173444800
SPX.GI,标普500,1993-07-20,446.03,447.63,443.71,447.31,0.0029,0,212239100
SPX.GI,标普500,1993-07-21,447.28,447.5,445.84,447.18,-0.0003,0,193992200
SPX.GI,标普500,1993-07-22,447.18,447.23,443.72,444.51,-0.006,0,177522700
SPX.GI,标普500,1993-07-23,444.54,447.1,444.54,447.1,0.0058,0,164496100
SPX.GI,标普500,1993-07-26,447.06,449.5,447.04,449.09,0.0045,0,162604700
SPX.GI,标普500,1993-07-27,449,449.44,446.76,448.24,-0.0019,0,182206800
SPX.GI,标普500,1993-07-28,448.25,448.61,446.59,447.19,-0.0023,0,171175900
SPX.GI,标普500,1993-07-29,447.19,450.77,447.19,450.24,0.0068,0,178152400
SPX.GI,标普500,1993-07-30,450.19,450.22,446.98,448.13,-0.0047,0,173622500
SPX.GI,标普500,1993-08-02,448.14,450.15,448.03,450.15,0.0045,0,168207300
SPX.GI,标普500,1993-08-03,450.12,450.43,447.59,449.27,-0.002,0,170969500
SPX.GI,标普500,1993-08-04,449.27,449.72,447.93,448.54,-0.0016,0,171097200
SPX.GI,标普500,1993-08-05,448.55,449.61,446.94,448.13,-0.0009,0,185704600
SPX.GI,标普500,1993-08-06,448.13,449.26,447.87,448.68,0.0012,0,160080100
SPX.GI,标普500,1993-08-09,448.68,451.51,448.31,450.72,0.0045,0,178433000
SPX.GI,标普500,1993-08-10,450.71,450.71,449.1,449.45,-0.0028,0,181578600
SPX.GI,标普500,1993-08-11,449.6,451,449.6,450.46,0.0022,0,198995800
SPX.GI,标普500,1993-08-12,450.47,451.63,447.53,448.96,-0.0033,0,198580600
SPX.GI,标普500,1993-08-13,448.97,450.25,448.97,450.14,0.0026,0,157420400
SPX.GI,标普500,1993-08-16,450.25,453.41,450.25,452.38,0.005,0,166372800
SPX.GI,标普500,1993-08-17,452.38,453.7,451.96,453.13,0.0017,0,187536900
SPX.GI,标普500,1993-08-18,453.21,456.99,453.21,456.04,0.0064,0,224867300
SPX.GI,标普500,1993-08-19,456.01,456.76,455.2,456.43,0.0009,0,217844000
SPX.GI,标普500,1993-08-20,456.51,456.68,454.6,456.16,-0.0006,0,212848900
SPX.GI,标普500,1993-08-23,456.12,456.12,454.29,455.23,-0.002,0,155709200
SPX.GI,标普500,1993-08-24,455.23,459.77,455.04,459.77,0.01,0,187956900
SPX.GI,标普500,1993-08-25,459.75,462.04,459.3,460.13,0.0008,0,236035700
SPX.GI,标普500,1993-08-26,460.04,462.87,458.82,461.04,0.002,0,191150100
SPX.GI,标普500,1993-08-27,461.05,461.05,459.19,460.54,-0.0011,0,155647600
SPX.GI,标普500,1993-08-30,460.54,462.58,460.28,461.9,0.003,0,140411000
SPX.GI,标普500,1993-08-31,461.9,463.56,461.29,463.56,0.0036,0,177791600
SPX.GI,标普500,1993-09-01,463.55,463.8,461.77,463.15,-0.0009,0,189003400
SPX.GI,标普500,1993-09-02,463.13,463.54,461.07,461.3,-0.004,0,206064100
SPX.GI,标普500,1993-09-03,461.3,462.05,459.91,461.34,0.0001,0,144994100
SPX.GI,标普500,1993-09-07,461.34,462.07,457.95,458.52,-0.0061,0,166567800
SPX.GI,标普500,1993-09-08,458.53,458.53,453.75,456.65,-0.0041,0,225182900
SPX.GI,标普500,1993-09-09,456.65,458.11,455.17,457.5,0.0019,0,179807900
SPX.GI,标普500,1993-09-10,457.49,461.86,457.49,461.72,0.0092,0,175525300
SPX.GI,标普500,1993-09-13,461.7,463.38,461.41,462.06,0.0007,0,160395200
SPX.GI,标普500,1993-09-14,461.93,461.93,458.15,459.9,-0.0047,0,192702200
SPX.GI,标普500,1993-09-15,459.9,461.96,456.31,461.6,0.0037,0,211973600
SPX.GI,标普500,1993-09-16,461.54,461.54,459,459.43,-0.0047,0,156526900
SPX.GI,标普500,1993-09-17,459.43,459.43,457.09,458.83,-0.0013,0,254357100
SPX.GI,标普500,1993-09-20,458.84,459.91,455,455.05,-0.0082,0,164986900
SPX.GI,标普500,1993-09-21,455.05,455.8,449.64,452.95,-0.0046,0,223472400
SPX.GI,标普500,1993-09-22,452.94,456.92,452.94,456.2,0.0072,0,215495400
SPX.GI,标普500,1993-09-23,456.25,458.69,456.25,457.74,0.0034,0,208433200
SPX.GI,标普500,1993-09-24,457.74,458.56,456.92,457.63,-0.0002,0,183174700
SPX.GI,标普500,1993-09-27,457.63,461.81,457.63,461.8,0.0091,0,175580800
SPX.GI,标普500,1993-09-28,461.84,462.08,460.91,461.53,-0.0006,0,173094200
SPX.GI,标普500,1993-09-29,461.6,462.17,459.51,460.11,-0.0031,0,214461000
SPX.GI,标普500,1993-09-30,460.11,460.56,458.28,458.93,-0.0026,0,203675300
SPX.GI,标普500,1993-10-01,458.93,461.48,458.35,461.29,0.0051,0,200657800
SPX.GI,标普500,1993-10-04,461.18,461.8,460.02,461.34,0.0001,0,161039200
SPX.GI,标普500,1993-10-05,461.34,463.15,459.45,461.2,-0.0003,0,215931500
SPX.GI,标普500,1993-10-06,461.24,463.6,460.26,460.74,-0.001,0,205791100
SPX.GI,标普500,1993-10-07,460.71,461.13,459.08,459.18,-0.0034,0,190291200
SPX.GI,标普500,1993-10-08,459.2,460.99,456.4,460.31,0.0025,0,187600300
SPX.GI,标普500,1993-10-11,461.08,461.85,460.52,460.88,0.0012,0,157089500
SPX.GI,标普500,1993-10-12,461.04,462.47,460.73,461.12,0.0005,0,215575800
SPX.GI,标普500,1993-10-13,461.12,461.98,460.76,461.49,0.0008,0,251532300
SPX.GI,标普500,1993-10-14,461.55,466.83,461.55,466.83,0.0116,0,257955600
SPX.GI,标普500,1993-10-15,466.9,471.1,466.9,469.5,0.0057,0,273105800
SPX.GI,标普500,1993-10-18,469.5,470.04,468.02,468.45,-0.0022,0,228740500
SPX.GI,标普500,1993-10-19,468.41,468.64,464.8,466.21,-0.0048,0,237934700
SPX.GI,标普500,1993-10-20,466.21,466.87,464.54,466.07,-0.0003,0,218951100
SPX.GI,标普500,1993-10-21,466.06,466.64,464.38,465.36,-0.0015,0,238648700
SPX.GI,标普500,1993-10-22,465.36,467.82,463.27,463.27,-0.0045,0,220596100
SPX.GI,标普500,1993-10-25,463.27,464.49,462.05,464.2,0.002,0,187192900
SPX.GI,标普500,1993-10-26,464.2,464.32,462.65,464.3,0.0002,0,202050500
SPX.GI,标普500,1993-10-27,464.3,464.61,463.36,464.61,0.0007,0,191960400
SPX.GI,标普500,1993-10-28,464.52,468.76,464.52,467.73,0.0067,0,219543700
SPX.GI,标普500,1993-10-29,467.72,468.2,467.37,467.83,0.0002,0,211349200
SPX.GI,标普500,1993-11-01,467.33,469.1,467.33,469.1,0.0027,0,190227700
SPX.GI,标普500,1993-11-02,469.1,469.1,466.29,468.44,-0.0014,0,222775600
SPX.GI,标普500,1993-11-03,468.44,468.61,460.95,463.02,-0.0116,0,260015200
SPX.GI,标普500,1993-11-04,463.03,463.16,457.26,457.49,-0.0119,0,230465800
SPX.GI,标普500,1993-11-05,457.47,459.63,454.36,459.57,0.0045,0,250698700
SPX.GI,标普500,1993-11-08,459.57,461.54,458.78,460.21,0.0014,0,177207600
SPX.GI,标普500,1993-11-09,460.21,463.42,460.21,460.33,0.0003,0,202387900
SPX.GI,标普500,1993-11-10,460.4,463.72,459.57,463.72,0.0074,0,211623500
SPX.GI,标普500,1993-11-11,463.72,464.96,462.49,462.64,-0.0023,0,217651600
SPX.GI,标普500,1993-11-12,462.64,465.84,462.64,465.39,0.0059,0,225898000
SPX.GI,标普500,1993-11-15,465.39,466.13,463.01,463.75,-0.0035,0,171511900
SPX.GI,标普500,1993-11-16,463.75,466.74,462.97,466.74,0.0064,0,251618400
SPX.GI,标普500,1993-11-17,466.74,467.24,462.73,464.81,-0.0041,0,239352600
SPX.GI,标普500,1993-11-18,464.83,464.88,461.73,463.62,-0.0026,0,264082400
SPX.GI,标普500,1993-11-19,463.59,463.6,460.03,462.6,-0.0022,0,232653500
SPX.GI,标普500,1993-11-22,462.6,462.6,457.08,459.13,-0.0075,0,218860700
SPX.GI,标普500,1993-11-23,459.13,461.77,458.47,461.03,0.0041,0,228226400
SPX.GI,标普500,1993-11-24,461.03,462.9,461.03,462.36,0.0029,0,177329300
SPX.GI,标普500,1993-11-26,462.36,463.63,462.36,463.06,0.0015,0,59134400
SPX.GI,标普500,1993-11-29,463.06,464.83,461.83,461.9,-0.0025,0,191924100
SPX.GI,标普500,1993-11-30,461.9,463.62,460.45,461.79,-0.0002,0,211334500
SPX.GI,标普500,1993-12-01,461.93,464.47,461.63,461.89,0.0002,0,222223300
SPX.GI,标普500,1993-12-02,461.89,463.22,461.45,463.11,0.0026,0,201814100
SPX.GI,标普500,1993-12-03,463.13,464.89,462.67,464.89,0.0038,0,194174300
SPX.GI,标普500,1993-12-06,464.89,466.89,464.4,466.43,0.0033,0,212663300
SPX.GI,标普500,1993-12-07,466.43,466.77,465.44,466.76,0.0007,0,194618700
SPX.GI,标普500,1993-12-08,466.73,466.73,465.42,466.29,-0.001,0,222145000
SPX.GI,标普500,1993-12-09,466.29,466.54,463.87,464.18,-0.0045,0,207282800
SPX.GI,标普500,1993-12-10,464.18,464.87,462.66,463.93,-0.0005,0,200999100
SPX.GI,标普500,1993-12-13,463.93,465.71,462.71,465.7,0.0038,0,184740400
SPX.GI,标普500,1993-12-14,465.73,466.12,462.46,463.06,-0.0057,0,198734600
SPX.GI,标普500,1993-12-15,463.07,463.69,461.84,461.84,-0.0026,0,203897500
SPX.GI,标普500,1993-12-16,461.86,463.98,461.86,463.34,0.0032,0,181561400
SPX.GI,标普500,1993-12-17,463.34,466.38,463.34,466.38,0.0066,0,236637700
SPX.GI,标普500,1993-12-20,466.38,466.9,465.53,465.85,-0.0011,0,167773700
SPX.GI,标普500,1993-12-21,465.84,465.92,464.03,465.3,-0.0012,0,180390400
SPX.GI,标普500,1993-12-22,465.08,467.38,465.08,467.32,0.0043,0,193626300
SPX.GI,标普500,1993-12-23,467.3,468.97,467.3,467.38,0.0001,0,152971300
SPX.GI,标普500,1993-12-27,467.4,470.55,467.35,470.54,0.0068,0,121546200
SPX.GI,标普500,1993-12-28,470.61,471.05,469.43,470.94,0.0009,0,166367600
SPX.GI,标普500,1993-12-29,470.88,471.29,469.87,470.58,-0.0008,0,175602600
SPX.GI,标普500,1993-12-30,470.58,470.58,468.09,468.64,-0.0041,0,147719600
SPX.GI,标普500,1993-12-31,468.66,470.75,466.45,466.45,-0.0047,0,129904700
SPX.GI,标普500,1994-01-03,466.51,466.94,464.36,465.44,-0.0022,0,191837200
SPX.GI,标普500,1994-01-04,465.44,466.89,464.44,466.89,0.0031,0,211837400
SPX.GI,标普500,1994-01-05,466.89,467.82,465.92,467.55,0.0014,0,256342300
SPX.GI,标普500,1994-01-06,467.55,469,467.02,467.12,-0.0009,0,268398300
SPX.GI,标普500,1994-01-07,467.09,470.26,467.03,469.9,0.006,0,226906700
SPX.GI,标普500,1994-01-10,469.9,475.27,469.55,475.27,0.0114,0,221441000
SPX.GI,标普500,1994-01-11,475.27,475.28,473.27,474.13,-0.0024,0,215799800
SPX.GI,标普500,1994-01-12,474.13,475.06,472.14,474.17,0.0001,0,233397300
SPX.GI,标普500,1994-01-13,474.17,474.17,471.8,472.47,-0.0036,0,205841800
SPX.GI,标普500,1994-01-14,472.5,475.32,472.5,474.91,0.0052,0,214464900
SPX.GI,标普500,1994-01-17,474.91,474.91,472.84,473.3,-0.0034,0,171457500
SPX.GI,标普500,1994-01-18,473.3,475.19,473.29,474.25,0.002,0,243410000
SPX.GI,标普500,1994-01-19,473.97,474.7,472.21,474.3,0.0001,0,239872400
SPX.GI,标普500,1994-01-20,474.3,475,473.42,474.98,0.0014,0,231769600
SPX.GI,标普500,1994-01-21,475.07,475.56,473.72,474.72,-0.0005,0,267514000
SPX.GI,标普500,1994-01-24,474.72,475.2,471.49,471.97,-0.0058,0,234210100
SPX.GI,标普500,1994-01-25,471.97,472.56,470.27,470.92,-0.0022,0,262352500
SPX.GI,标普500,1994-01-26,470.92,473.44,470.72,473.2,0.0048,0,226789000
SPX.GI,标普500,1994-01-27,473.2,477.52,473.2,477.05,0.0081,0,237207500
SPX.GI,标普500,1994-01-28,477.05,479.75,477.05,478.7,0.0035,0,214939000
SPX.GI,标普500,1994-01-31,478.7,482.85,478.7,481.61,0.0061,0,243701600
SPX.GI,标普500,1994-02-01,481.6,481.64,479.18,479.62,-0.0041,0,249442300
SPX.GI,标普500,1994-02-02,479.62,482.23,479.57,482,0.005,0,236400800
SPX.GI,标普500,1994-02-03,481.96,481.96,478.71,480.71,-0.0027,0,230565500
SPX.GI,标普500,1994-02-04,480.68,481.02,469.28,469.81,-0.0227,0,266127900
SPX.GI,标普500,1994-02-07,469.81,472.09,467.57,471.76,0.0042,0,263686900
SPX.GI,标普500,1994-02-08,471.74,472.33,469.5,471.05,-0.0015,0,221621100
SPX.GI,标普500,1994-02-09,471.05,473.41,471.05,472.77,0.0037,0,235402100
SPX.GI,标普500,1994-02-10,472.81,473.13,468.91,468.93,-0.0081,0,232248200
SPX.GI,标普500,1994-02-11,468.91,471.13,466.89,470.18,0.0027,0,145393500
SPX.GI,标普500,1994-02-14,470.18,471.99,469.05,470.23,0.0001,0,175376400
SPX.GI,标普500,1994-02-15,470.23,473.41,470.23,472.52,0.0049,0,215010100
SPX.GI,标普500,1994-02-16,472.53,474.16,471.94,472.79,0.0006,0,222491700
SPX.GI,标普500,1994-02-17,472.79,475.12,468.44,470.34,-0.0052,0,236931500
SPX.GI,标普500,1994-02-18,470.29,471.09,466.07,467.69,-0.0056,0,210590200
SPX.GI,标普500,1994-02-22,467.69,471.65,467.58,471.46,0.0081,0,211558700
SPX.GI,标普500,1994-02-23,471.48,472.41,469.47,470.69,-0.0016,0,242224300
SPX.GI,标普500,1994-02-24,470.65,470.65,464.26,464.26,-0.0137,0,244863500
SPX.GI,标普500,1994-02-25,464.33,466.48,464.33,466.07,0.0039,0,201203200
SPX.GI,标普500,1994-02-28,466.07,469.16,466.07,467.14,0.0023,0,187775900
SPX.GI,标普500,1994-03-01,467.19,467.43,462.02,464.44,-0.0058,0,220192900
SPX.GI,标普500,1994-03-02,464.4,464.87,457.49,464.81,0.0008,0,259346300
SPX.GI,标普500,1994-03-03,464.81,464.83,462.5,463.01,-0.0039,0,241708000
SPX.GI,标普500,1994-03-04,463.03,466.16,462.41,464.74,0.0037,0,241117800
SPX.GI,标普500,1994-03-07,464.74,468.07,464.74,466.91,0.0047,0,221460100
SPX.GI,标普500,1994-03-08,466.92,467.79,465.02,465.88,-0.0022,0,210272500
SPX.GI,标普500,1994-03-09,465.94,467.42,463.4,467.06,0.0025,0,228685700
SPX.GI,标普500,1994-03-10,467.08,467.29,462.46,463.9,-0.0068,0,227329100
SPX.GI,标普500,1994-03-11,463.86,466.61,462.54,466.44,0.0055,0,206049000
SPX.GI,标普500,1994-03-14,466.44,467.6,466.08,467.39,0.002,0,183769100
SPX.GI,标普500,1994-03-15,467.36,468.99,466.04,467.01,-0.0008,0,218364600
SPX.GI,标普500,1994-03-16,467.04,469.85,465.48,469.42,0.0052,0,215884200
SPX.GI,标普500,1994-03-17,469.42,471.05,468.62,470.9,0.0032,0,230363500
SPX.GI,标普500,1994-03-18,470.89,471.09,467.83,471.06,0.0003,0,310459000
SPX.GI,标普500,1994-03-21,471.06,471.06,467.23,468.54,-0.0053,0,198428700
SPX.GI,标普500,1994-03-22,468.4,470.47,467.88,468.8,0.0006,0,202457900
SPX.GI,标普500,1994-03-23,468.89,470.38,468.52,468.54,-0.0006,0,207041500
SPX.GI,标普500,1994-03-24,468.57,468.57,462.41,464.35,-0.0089,0,235359000
SPX.GI,标普500,1994-03-25,464.35,465.29,460.58,460.58,-0.0081,0,188880200
SPX.GI,标普500,1994-03-28,460.58,461.12,456.1,460,-0.0013,0,239273700
SPX.GI,标普500,1994-03-29,460.03,460.32,452.43,452.48,-0.0163,0,220343000
SPX.GI,标普500,1994-03-30,452.4,452.49,445.55,445.55,-0.0153,0,301917700
SPX.GI,标普500,1994-03-31,445.55,447.16,436.16,445.77,0.0005,0,300089100
SPX.GI,标普500,1994-04-04,445.66,445.66,435.86,438.92,-0.0154,0,257538500
SPX.GI,标普500,1994-04-05,439.14,448.29,439.14,448.29,0.0213,0,270321900
SPX.GI,标普500,1994-04-06,448.29,449.63,444.98,448.05,-0.0005,0,219364100
SPX.GI,标普500,1994-04-07,448.11,451.1,446.38,450.88,0.0063,0,203548000
SPX.GI,标普500,1994-04-08,450.89,450.89,445.51,447.1,-0.0084,0,194864500
SPX.GI,标普500,1994-04-11,447.12,450.34,447.1,449.87,0.0062,0,171539400
SPX.GI,标普500,1994-04-12,449.83,450.8,447.33,447.57,-0.0051,0,208343000
SPX.GI,标普500,1994-04-13,447.63,448.57,442.62,446.26,-0.0029,0,240049300
SPX.GI,标普500,1994-04-14,446.26,447.55,443.57,446.38,0.0003,0,250673400
SPX.GI,标普500,1994-04-15,446.38,447.85,445.81,446.18,-0.0004,0,229531600
SPX.GI,标普500,1994-04-18,446.27,447.87,441.48,442.46,-0.0083,0,202533900
SPX.GI,标普500,1994-04-19,442.54,444.82,438.83,442.54,0.0002,0,253483100
SPX.GI,标普500,1994-04-20,442.54,445.01,439.4,441.96,-0.0013,0,278189600
SPX.GI,标普500,1994-04-21,441.96,449.14,441.96,448.73,0.0153,0,290623600
SPX.GI,标普500,1994-04-22,448.73,449.96,447.16,447.63,-0.0025,0,238766400
SPX.GI,标普500,1994-04-25,447.64,452.71,447.58,452.71,0.0113,0,188482000
SPX.GI,标普500,1994-04-26,452.71,452.79,450.66,451.87,-0.0019,0,204678600
SPX.GI,标普500,1994-04-28,451.84,452.23,447.97,449.1,-0.0061,0,235303800
SPX.GI,标普500,1994-04-29,449.07,451.35,447.91,450.91,0.004,0,201177800
SPX.GI,标普500,1994-05-02,450.91,453.57,449.05,453.02,0.0047,0,205822500
SPX.GI,标普500,1994-05-03,453.06,453.98,450.51,453.03,0,0,214789000
SPX.GI,标普500,1994-05-04,453.04,453.11,449.87,451.72,-0.0029,0,199480000
SPX.GI,标普500,1994-05-05,451.76,452.82,450.72,451.38,-0.0008,0,204018200
SPX.GI,标普500,1994-05-06,451.37,451.37,445.64,447.82,-0.0079,0,211280100
SPX.GI,标普500,1994-05-09,447.82,447.82,441.84,442.32,-0.0123,0,182131000
SPX.GI,标普500,1994-05-10,442.37,446.84,442.37,446.01,0.0083,0,244964100
SPX.GI,标普500,1994-05-11,446.03,446.03,440.78,441.49,-0.0101,0,226492300
SPX.GI,标普500,1994-05-12,441.5,444.8,441.5,443.75,0.0051,0,208080600
SPX.GI,标普500,1994-05-13,443.62,444.72,441.21,444.14,0.0009,0,247753900
SPX.GI,标普500,1994-05-16,444.15,445.82,443.62,444.49,0.0008,0,195571300
SPX.GI,标普500,1994-05-17,444.49,449.37,443.7,449.37,0.011,0,273398800
SPX.GI,标普500,1994-05-18,449.39,454.45,448.87,453.69,0.0096,0,262660700
SPX.GI,标普500,1994-05-19,453.69,456.88,453,456.48,0.0061,0,233679900
SPX.GI,标普500,1994-05-20,456.48,456.48,454.22,454.92,-0.0034,0,235268700
SPX.GI,标普500,1994-05-23,454.92,454.92,451.79,453.2,-0.0038,0,183735900
SPX.GI,标普500,1994-05-24,453.21,456.77,453.21,454.81,0.0036,0,226480700
SPX.GI,标普500,1994-05-25,454.84,456.34,452.2,456.34,0.0034,0,188907300
SPX.GI,标普500,1994-05-26,456.33,457.77,455.79,457.06,0.0016,0,192717600
SPX.GI,标普500,1994-05-27,457.03,457.33,454.67,457.33,0.0006,0,138699100
SPX.GI,标普500,1994-05-31,457.32,457.61,455.16,456.5,-0.0018,0,161326100
SPX.GI,标普500,1994-06-01,456.5,458.29,453.99,457.63,0.0025,0,213356500
SPX.GI,标普500,1994-06-02,457.62,458.5,457.26,457.65,0,0,214472500
SPX.GI,标普500,1994-06-03,457.65,460.86,456.27,460.13,0.0054,0,199768100
SPX.GI,标普500,1994-06-06,460.13,461.87,458.85,458.88,-0.0027,0,225674300
SPX.GI,标普500,1994-06-07,458.88,459.46,457.65,458.21,-0.0015,0,181670500
SPX.GI,标普500,1994-06-08,458.21,459.74,455.43,457.06,-0.0025,0,223319500
SPX.GI,标普500,1994-06-09,457.06,457.87,455.86,457.86,0.0018,0,224685700
SPX.GI,标普500,1994-06-10,457.86,459.48,457.36,458.67,0.0018,0,179616100
SPX.GI,标普500,1994-06-13,458.67,459.36,457.18,459.1,0.0009,0,165994900
SPX.GI,标普500,1994-06-14,459.1,462.52,459.1,462.37,0.0071,0,209091400
SPX.GI,标普500,1994-06-15,462.38,463.23,459.95,460.61,-0.0038,0,198010000
SPX.GI,标普500,1994-06-16,460.61,461.93,459.8,461.93,0.0029,0,180886600
SPX.GI,标普500,1994-06-17,461.93,462.16,458.44,458.45,-0.0075,0,280576700
SPX.GI,标普500,1994-06-20,458.45,458.45,454.46,455.48,-0.0065,0,171889400
SPX.GI,标普500,1994-06-21,455.48,455.48,449.45,451.34,-0.0091,0,221086700
SPX.GI,标普500,1994-06-22,451.4,453.91,451.4,453.09,0.0039,0,197507800
SPX.GI,标普500,1994-06-23,453.09,454.16,449.43,449.63,-0.0076,0,212948700
SPX.GI,标普500,1994-06-24,449.63,449.63,442.51,442.8,-0.0152,0,215706100
SPX.GI,标普500,1994-06-27,442.78,447.76,439.83,447.31,0.0102,0,192008900
SPX.GI,标普500,1994-06-28,447.36,448.47,443.08,446.07,-0.0028,0,217498700
SPX.GI,标普500,1994-06-29,446.05,449.83,446.04,447.63,0.0035,0,203180500
SPX.GI,标普500,1994-06-30,447.63,448.61,443.66,444.27,-0.0075,0,207365000
SPX.GI,标普500,1994-07-01,444.27,446.45,443.58,446.2,0.0043,0,153693200
SPX.GI,标普500,1994-07-05,446.2,447.62,445.14,446.37,0.0004,0,153110400
SPX.GI,标普500,1994-07-06,446.29,447.28,444.18,446.13,-0.0005,0,182044200
SPX.GI,标普500,1994-07-07,446.15,448.64,446.15,448.38,0.005,0,207938400
SPX.GI,标普500,1994-07-08,448.38,449.75,446.53,449.55,0.0026,0,193118200
SPX.GI,标普500,1994-07-11,449.56,450.24,445.27,448.06,-0.0033,0,176563800
SPX.GI,标普500,1994-07-12,448.02,448.16,444.65,447.95,-0.0002,0,208874500
SPX.GI,标普500,1994-07-13,448.03,450.06,447.97,448.73,0.0017,0,247519200
SPX.GI,标普500,1994-07-14,448.73,454.33,448.73,453.41,0.0104,0,281174500
SPX.GI,标普500,1994-07-15,453.41,454.33,452.8,454.16,0.0017,0,221720700
SPX.GI,标普500,1994-07-18,454.41,455.71,453.26,455.22,0.0023,0,181096700
SPX.GI,标普500,1994-07-19,455.22,455.3,453.86,453.86,-0.003,0,214076200
SPX.GI,标普500,1994-07-20,453.89,454.16,450.69,451.6,-0.005,0,207439200
SPX.GI,标普500,1994-07-21,451.6,453.22,451,452.61,0.0022,0,238491900
SPX.GI,标普500,1994-07-22,452.61,454.03,452.33,453.11,0.0011,0,205481700
SPX.GI,标普500,1994-07-25,453.1,454.32,452.76,454.25,0.0025,0,150158700
SPX.GI,标普500,1994-07-26,454.25,454.25,452.78,453.36,-0.002,0,175191200
SPX.GI,标普500,1994-07-27,453.36,453.38,451.36,452.57,-0.0017,0,184611800
SPX.GI,标普500,1994-07-28,452.57,454.93,452.3,454.23,0.0037,0,186061200
SPX.GI,标普500,1994-07-29,454.25,459.33,454.25,458.26,0.0089,0,216978600
SPX.GI,标普500,1994-08-01,458.28,461.01,458.08,461.01,0.006,0,186747500
SPX.GI,标普500,1994-08-02,461.01,462.77,459.7,460.56,-0.001,0,209770800
SPX.GI,标普500,1994-08-03,460.65,461.46,459.51,461.45,0.0019,0,190945500
SPX.GI,标普500,1994-08-04,461.45,461.49,458.4,458.4,-0.0066,0,198744600
SPX.GI,标普500,1994-08-05,458.34,458.34,456.08,457.09,-0.0029,0,165362300
SPX.GI,标普500,1994-08-08,457.08,458.3,457.01,457.89,0.0018,0,155605300
SPX.GI,标普500,1994-08-09,457.89,458.16,456.66,457.93,0.0001,0,192252700
SPX.GI,标普500,1994-08-10,457.98,460.48,457.98,460.3,0.0052,0,227238700
SPX.GI,标普500,1994-08-11,460.31,461.41,456.88,458.88,-0.0031,0,214877700
SPX.GI,标普500,1994-08-12,458.88,462.27,458.88,461.94,0.0067,0,187160500
SPX.GI,标普500,1994-08-15,461.97,463.34,461.21,461.23,-0.0015,0,179250500
SPX.GI,标普500,1994-08-16,461.22,465.2,459.89,465.01,0.0082,0,238607800
SPX.GI,标普500,1994-08-17,465.37,465.91,464.57,465.17,0.0003,0,248166900
SPX.GI,标普500,1994-08-18,465.1,465.1,462.3,463.17,-0.0043,0,231658000
SPX.GI,标普500,1994-08-19,463.25,464.37,461.81,463.68,0.0011,0,207700500
SPX.GI,标普500,1994-08-22,463.61,463.61,461.46,462.32,-0.0029,0,169022000
SPX.GI,标普500,1994-08-23,462.39,466.58,462.39,464.51,0.0047,0,227882500
SPX.GI,标普500,1994-08-24,464.51,469.05,464.51,469.03,0.0097,0,225252000
SPX.GI,标普500,1994-08-25,469.07,470.12,467.64,468.08,-0.002,0,226534400
